ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local
109580879,Cobrança indevida,Cobrança indevida,SumUp,"Consta na minha fatura uma compra no valor de R$ 995,00 na Danan calçados são paulo.  16:47 min do dia 14/07/20.  Horário qual estava trabalhando.  Já contestei a compra e solicito o estorno imediato deste valor....","Consta na minha fatura uma compra no valor de R$ 995,00 na Danan calçados são paulo.  16:47 min do dia 14/07/20.  Horário qual estava trabalhando.  Já contestei a compra e solicito o estorno imediato deste valor.",https://www.reclameaqui.com.br/sumup/cobranca-indevida_TWQVtjB_LbUgiClB/, 31/07/20 às 16h14,Parobé, Parobé - RS
109579773,Calvest - Pedido 105104 sem resposta,Calvest - Pedido 105104 sem resposta,Calvest,"Realizei compra de dois pares de calçados no site da empresa Calvest dia 25/07/2020, através do pedido 105104.Até o presente momento (31/07/2020), o...","Realizei compra de dois pares de calçados no site da empresa Calvest dia 25/07/2020, através do pedido 105104.Até o presente momento (31/07/2020), o status do meu pedido continua em separação, e sem previsão para despacho ou entrega.Entrei em contato com a loja através do site, pelo Whatszap e telefone informado, mas sem retorno ou sucesso nas ligações que só chama sem ser atendido.Preciso saber quando será entregue meu pedido, ou que seja cancelado a venda.",https://www.reclameaqui.com.br/calvest/calvest-pedido-105104-sem-resposta_7nGSJa779reedtVh/, 31/07/20 às 15h58,Mogi das Cruzes, Mogi das Cruzes - SP
109578969,PRODUTO FALTANDO NO PEDIDO,PRODUTO FALTANDO NO PEDIDO,Calçados Bibi,"Realizei no dia 03/07 a compra de 7 produtos através do pedido N 1044433152473-01, foram 4 calçados, 1 tiara e 2 ""BOLSAS INFANTIL FEMININA BIBI COLORIDA...","Realizei no dia 03/07 a compra de 7 produtos através do pedido N 1044433152473-01, foram 4 calçados, 1 tiara e 2 ""BOLSAS INFANTIL FEMININA BIBI COLORIDA 857234"" iguais; porém ao receber o pedido no dia 23/07 vi que UMA DAS BOLSAS NÃO VEIO; verifiquei a nota fiscal e lá descrito constavam duas, mais no pedido recebido, só veio uma. Imediatamente entrei em contato com a loja por telefone e depois de muito esperar, na terceira tentativa consegui contato com a atendente Camila que me esclareceu o que poderia ter acontecido: no momento da separação do meu pedido não observaram que eram duas bolsas e embalaram apenas uma, porém me garantiu que ainda tinha a bolsa que eu comprei e que a mesma seria enviada o mais breve possível, pois relatei q se tratava de um presente. Formalizei este contato por email e na ocasião não fui respondida. No outro dia enviei outro email e na falta de resposta novamente retornei a ligação, dessa vez quem me atendeu foi Tainara, esta me falou que o meu problema já constava no sistema e que meus emails seriam respondidos; recebi a resposta de um dos meus emails dia 24/07 às 14:41, informando que até terça-feira da presente semana (28/07) estariam enviando a bolsa via sedex e que assim que tivessem, mandariam o código de rastreio; Porém esperei até terça e ñ recebi nenhuma notícia sobre envio e muito menos código de rastreio dessa bolsa que veio faltando no meu pedido. Diante da situação e por identificar que ligação foi a via de atendimento mais eficaz pra entrar em contato com a loja, hoje liguei diversas vezes, mais em todas as tentativas a ligação chamou até cair, por isso estou recorrendo a esse meio.Eu venho gastando muito tempo na tentativa de resolver um erro deles, o que está me deixando muito insatisfeita! Comprei o produto, paguei por ele e quero receber. (Segue em anexo foto de como recebi meu pedido e nota fiscal).",https://www.reclameaqui.com.br/calcados-bibi/produto-faltando-no-pedido_HUJkIbUZX6mJyZX9/, 31/07/20 às 15h47,Pilar, Pilar - AL
109578793,Faz 3 meses que estou pagando por um produto q não rece...,Faz 3 meses que estou pagando por um produto q não recebi,Centauro,Realizei a compra de dois calçados pelo site da Centauro no dia 17/05/2020 (Pedido N: 922048866) e coloquei como endereço de entrega meu antigo trabalho....,"Realizei a compra de dois calçados pelo site da Centauro no dia 17/05/2020 (Pedido N: 922048866) e coloquei como endereço de entrega meu antigo trabalho.Tempo depois da compra sai da empresa e eles ficaram de receber os produtos, mas quando um dos pedidos chegou, no caso o calçado Tênis Converse All Star CT AS Core OX CT0001 - Unissex., não receberam, voltando para aos Correios. Tentei ligar para os Correios, não me atenderam e em menos de 24h já estavam enviando o produto novamente para a COMPLOG, ou seja, não tive nem a oportunidade de retirá-lo.Entrei em contato com a Centauro pelo site para saber o que fazer, mas a empresa não me deu resposta e já faz um mês.Esperei o produto chegar até a COMPLOG, para ver se entrariam em contato para me reenviar o produto, já que o mesmo está sendo pago, mas não entram em contato e pelo site não respondem.Hoje é dia 31/07/2020, estou sem o produto, a empresa não deu seu parecer e estou pagando pelo mesmo.OBS: Tentei entrar em contato com a empresa nos primeiros 15 dias e não me deram resposta alguma. Continuo tentando entrar em contato nesses 3 meses e ainda sem  resposta! Isso é uma falta de respeito ao consumidor!!Mandar promoções do site todos os dias no email eles fazem sem falta, mas uma resposta ao consumidor que está pagando um produto que NÃO RECEBEU eles deixam de lado.Detalhe que fiz uma reclamação no reclame aqui a pouco tempo e ainda sim não tive resposta!!!",https://www.reclameaqui.com.br/centauro-loja-fisica/faz-3-meses-que-estou-pagando-por-um-produto-q-nao-recebi_aqWoGWdtY65ywvwc/, 31/07/20 às 15h45,Navegantes, Navegantes - SC
109576695,SAPATO MACHUCA DEMAIS,SAPATO MACHUCA DEMAIS,InboxShoes,"Olá. A alguns meses  eu venho acompanhando o site com modelos incríveis de calçados, mas como eu trabalho em pé a maior parte do tempo, no início fiquei um...","Olá. A alguns meses  eu venho acompanhando o site com modelos incríveis de calçados, mas como eu trabalho em pé a maior parte do tempo, no início fiquei um pouco com receio dos sapatinhos machucarem. Porém várias bloqueiras q eu sigo começarem a indicar essa loja, então resolvi comprar.Comprei em junho o sapato Lolly, preto e de saltinho, estava super feliz que chegou no prazo é era lindo como eu imaginava.Aí pensei "" já vou usar pra trabalhar"".E então q te felicidade durou pouco.Depois de 5 minutos caminhando até o carro, já senti um incômodo, mas achei comum por ser novo.Chegando no trabalho, atendi algumas clientes, andei um pouco, e um dos calçados machucando demais o meu pé, quando percebi já estava fazendo bolha, isso pouco mais de 1 hr com o calçado. Coloquei 1 band  aid,  e continue trabalhando.Depois de alguns minutos já não aguentava mais ficar com o sapato ( inclusive, até os band  aids q coloquei, rasgaram somente naquele lugar q machucava,  por isso certeza q era algo errado com sapato..)No fim das contas... comprei uma havaianas para continuar trabalhando pq se não o sapato acabaria com o meu pé. Resumo: vou continuar paquerando sapato da inbox  ( q pra mim sao quase exclusivos) mas não confiarei de comprar novamente. Uma pena. Além de não indicar para ninguém, ppis assim como machucou meu pé, acredito q machucam sempre.",https://www.reclameaqui.com.br/inboxshoes/sapato-machuca-demais_BAnanI2CvZhM4NtN/, 31/07/20 às 15h16,São Paulo, São Paulo - SP
109575049,Sapatênis rasgou com apenas 1 semana de uso,Sapatênis rasgou com apenas 1 semana de uso,Democrata Calçados,"Boa tarde,  Meu marido só usa calçados democrata, porém na última compra realizada via site da Zattini, Pedido 47131933, realizada em 10/07/2020, um dos...","Boa tarde,  Meu marido só usa calçados democrata, porém na última compra realizada via site da Zattini, Pedido 47131933, realizada em 10/07/2020, um dos sapatênis após 1 semana de uso rasgou. Tentei fazer a reclamação e troca via site zattini mas não há opção para esses casos. Acho um absurdo que um produto caro tenha uma qualidade tão ruim, quero o reembolso do valor ou troca do calçado por outro modelo de melhor qualidade.",https://www.reclameaqui.com.br/democrata-calcados/sapatenis-rasgou-com-apenas-1-semana-de-uso_PUVBPj2ieNI36Nz0/, 31/07/20 às 14h53,São Roque, São Roque - SP
109568753,devolução sem ressarcimento,devolução sem ressarcimento,Dafiti.com.br,"Comprei um produto na Daffiti pelo parceiro MR Nogueira Calçados, devolvi e até hoje não recebi o ressarcimento, ligo na Dafitti e a mesma informa que está aguardando o parceiro fazer a baixa da devolução, para poder fazer o ressarcimento....","Comprei um produto na Daffiti pelo parceiro MR Nogueira Calçados, devolvi e até hoje não recebi o ressarcimento, ligo na Dafitti e a mesma informa que está aguardando o parceiro fazer a baixa da devolução, para poder fazer o ressarcimento.",https://www.reclameaqui.com.br/dafiti/devolucao-sem-ressarcimento_DLT6Zs8jeBkgpDtD/, 31/07/20 às 13h29,Guarulhos, Guarulhos - SP
109563889,Empresa manda pedido errado,Empresa manda pedido errado,Under Armour Brasil - Loj...," meias algumas sem meu calçado, empresa idônea presta bom atendimento e não manda pedido picotado esperando meias e calçados não.E nem pra informa que produto esta com avarias cliente que tem que entrar em contato é muito desaforo....","Bom dia veio por meio desse canal aonde veio mostrar minha insatisfação com empresa Under Armour Brasil, aonde solicitei um pedido BR00580724 e verifiquei que meu pedido esta vindo sem meu tênis, entrei em contato a atendente Jennifer, conseguiu me deixar mais confuso que estou.Ela alega que produto que estava sendo vendido esta com avarias, e informei que como consumidor tenho direito ao produto novo, e se empresa não presta atenção no que ela anuncia tem que me dar um produto igual ou superior.A mesma informa que poderia me da desconto de 20% em outro produto que eu escolher porém não me informou como eu iria usar esse valor para comprar e muito menos informou se a comprar que eu fiz sera gerado um credito na plataforma deles.Então quero deixar bem claro que não quero meias algumas sem meu calçado, empresa idônea presta bom atendimento e não manda pedido picotado esperando meias e calçados não.E nem pra informa que produto esta com avarias cliente que tem que entrar em contato é muito desaforo.",https://www.reclameaqui.com.br/under-armour-brasil-loja-virtual/empresa-manda-pedido-errado_grTqFBHUdYLAAsBx/, 31/07/20 às 12h24,Praia Grande, Praia Grande - SP
109563821,Produto não entregue sem explicações.,Produto não entregue sem explicações.,Centauro,"Efetuei a compra de 2 tênis para entrega em 23/7, animado pelo prazo, já que precisava deles imediatamente. Os calçados não foram entregues nem qualquer...","Efetuei a compra de 2 tênis para entrega em 23/7, animado pelo prazo, já que precisava deles imediatamente. Os calçados não foram entregues nem qualquer explicação fornecida. Quando consulto no site da empresa consta, laconicamente, ""problemas com o transporte"".Abri um pedido de esclarecimentos no site da Centauro mas não retornaram.",https://www.reclameaqui.com.br/centauro-loja-fisica/produto-nao-entregue-sem-explicacoes_GnVeEHZ8inW8eXOZ/, 31/07/20 às 12h23,Belo Horizonte, Belo Horizonte - MG
109560699,Outlet de Goiânia virou [Editado pelo Reclame Aqui],Outlet de Goiânia virou [Editado pelo Reclame Aqui],Nike - Loja Física," loja antes de todos os outros clientes, e pegam todos os calçados que estão com preço promocional, acredito que os vendedores compactuem com essa "" [Editado pelo Reclame Aqui] ..","Gostaria de deixar a minha indignação com o que está acontecendo na Nike outlet do Araguaia shopping Goiânia. Existe um grupo de revendedores que entraram na loja antes de todos os outros clientes, e pegam todos os calçados que estão com preço promocional, acredito que os vendedores compactuem com essa ""[Editado pelo Reclame Aqui]"", pois já vi acontecendo várias situações dentro desta loja. Uma delas envolveu agressão física, quando um rapaz haitiano, tentou pegar um tênis com valor de promoção, um desses revendedores, conhecido por ""bombado"", agrediu o rapaz e nenhum vendedor tentou impedir. É um absurdo! Vc tenta comprar um tênis e não consegue porque eles entram primeiro na loja correndo, e pegam tudo que tem etiqueta vermelha. A administração da Nike não deveria deixar isso acontecer, eles intimidam e ameaçam os outros clientes da loja, já tiveram até que chamar a polícia por causa desses caras.",https://www.reclameaqui.com.br/nike-do-brasil/outlet-de-goiania-virou_RAJC0i0gFgRCcBAg/, 31/07/20 às 11h44,Goiânia, Goiânia - GO
109559381,NovaShoes Calçados não devolve dinheiro,NovaShoes Calçados não devolve dinheiro,Nova Shoes Calçados,,"Entrei com pedido de devolução,mas eles enrolam para fazer o estorno do dinheiro, vai entrar na segunda parcela e nada ate agora",https://www.reclameaqui.com.br/nova-shoes-calcados/novashoes-calcados-nao-devolve-dinheiro_IpEoSrxooVVRMqtL/, 31/07/20 às 11h30,Paty do Alferes, Paty do Alferes - RJ
109558879,Não consigo acionar a garantia,Não consigo acionar a garantia,Bull Terrier,"Comprei uma Bota Bull terrier atraves da Centauro calçados no di a27/03/2020, com pouco menos de 3 meses de uso a bota soltou o arrebite da anilha que prende o...","Comprei uma Bota Bull terrier atraves da Centauro calçados no di a27/03/2020, com pouco menos de 3 meses de uso a bota soltou o arrebite da anilha que prende o cardaço, por ser um calçado impermeável e que uso apenas para andar de moto, iso não deveria acontecer pois entendo que o tipo de calçado é para atividades externas e de aventura, tipo caminhada, trilha etc. desde então tento contato com a loja ou a Fabricante Bull terrier sem sucesso, a loja fisica da centauro em minha cidade, Porto Velho-RO encontra-se fechada devido a pandemia. e não consigo contato com a fabricante para reparou ou troca do produto!!",https://www.reclameaqui.com.br/bull-terrier/nao-consigo-acionar-a-garantia_3JF5utvfZjj4Md2k/, 31/07/20 às 11h24,Porto Velho, Porto Velho - RO
109555149,RECEBI METADE DO PEDIDO E COBRANÇA COMPLETA,RECEBI METADE DO PEDIDO E COBRANÇA COMPLETA,Osklen,"Fiz um pedido de dois calçados online, no prazo recebi apenas um deles, sendo que meu cartão fez a cobrança completa. Não tive nenhuma informação sobre o...","Fiz um pedido de dois calçados online, no prazo recebi apenas um deles, sendo que meu cartão fez a cobrança completa. Não tive nenhuma informação sobre o porquê do ocorrido, fiz uma reclamação no SAC do site com previsão de resposta em dois dias úteis e após 4 ainda não tive qualquer retorno.",https://www.reclameaqui.com.br/osklen/recebi-metade-do-pedido-e-cobranca-completa_Ol7KYos3ztNrTd5S/, 31/07/20 às 10h42,São Paulo, São Paulo - SP
